term,2_埔里家樂福,3_新仁家樂福,4_頭份大潤發,6_楠梓家樂福,7_土城青雲,8_高雄成功家樂福,9_新竹大魯閣,10_青海家樂福,11_斗六家樂福,12_東海Jmall,13_新楠家樂福,14_桃園春日家樂福,15_苗栗家樂福,16_彰化家樂福,17_永康中正家樂福,18_基隆愛買,19_台中大魯閣,20_宜蘭家樂福,21_新竹忠孝,22_高雄美術南三,23_嘉義北門家樂福,24_高雄三多三,25_板橋南雅愛買,26_桃園愛買,27_員林大潤發,28_基隆仁二,29_樹林家樂福,30_南投家樂福,31_仁德中山,32_安平家樂福,33_高雄鼎山家樂福,34_屏東家樂福,35_竹南家樂福,36_重新家樂福,37_台中黎明,38_林口家樂福,39_清水中山,40_三峽大學,41_嘉義大潤發,42_三重龍門,43_太平中山,44_台中文心家樂福,45_蘆洲家樂福,46_豐原源豐,47_淡水中山,48_桃園南平,49_台中文心崇德,50_大里大買家,51_台中美村南,52_捷運七張,53_八德家樂福,54_鳳山五甲,55_新竹林森,56_台北安居,57_台南中華東,58_高雄華夏,59_新莊輔大,60_台中中華,61_中壢中美,62_高雄鳳山,63_台北士林中正,64_中和德光,65_中壢家樂福,66_台北天母,67_台北興隆,68_板橋捷運新埔,69_台北民權龍江,70_台北桂林家樂福,71_台北信義,72_台北捷運後山埤
自在,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0.0036420990638124455,0,0,0,0,0,0,0,0,0.0017157293167638459,0,0,0,0,0,0.0016849128193268254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015867064721432048,0
包括,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0.0017276856186228275,0,0,0,0.002353166378178482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012784237229514772,0,0,0,0,0,0,0,0,0.001183402798436161,0,0,0,0,0,0,0,0
一下子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012481181976792672,0,0,0,0,0,0,0,0,0,0,0,0.0012076832940850297,0,0,0.0008350267347673634,0
走動,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014197298289714303,0,0,0,0,0,0,0,0
擦拭,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0,0,0,0,0,0,0.0017259673832984883,0,0,0,0,0.0015784085528937064,0,0,0,0,0,0,0,0,0,0,0,0.0015283665380067197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015867064721432048,0
推人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006633849909786849
象,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
可取,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019734917480441734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
酸味,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0,0,0,0,0,0.0017450580230333134,0,0,0,0,0,0,0,0,0.0016849128193268254,0,0,0,0,0.0012269071784422978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010281162345418427,0,0,0,0,0,0,0
嘴巴,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012566692280279726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001183402798436161,0,0,0,0,0,0.0007036124889141011,0,0.0005529584845966641
舌頭,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013216452492060772,0,0,0,0.0012814497573293967,0,0,0,0
官網,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0,0,0,0.0036332590398878315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007405720585054156,0.0008350267347673634,0
券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002055621377810604,0,0,0,0,0,0,0,0,0,0,0,0.0016264257055204777,0,0.0013461094970656068,0.001286997732194465,0.0010717215003791707,0,0.0016426719112359986,0,0,0,0,0,0,0,0,0,0.0030339201749715783,0,0.001970768830923615,0,0,0,0,0,0,0,0,0,0,0,0.0012001195151215365,0,0
果汁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0,0,0,0,0,0,0.002007275804729239,0,0,0,0.0013226799292567757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013817102740571918,0,0,0,0,0,0,0,0,0,0
煮熟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019894337529464895,0,0,0,0.0038453484620710665,0,0.0012800646131559182,0,0,0,0,0,0,0,0,0,0,0.001390672137982012,0,0,0,0,0,0,0.0008500844522976097,0,0,0,0,0,0.0009536566592020456,0,0,0,0,0.0006414654286258273,0,0,0,0.0010323548123398,0.0009470362328075851,0,0.0005807388210506679,0,0
強烈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0.003455371237245655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014890263439782327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010833084918268603,0.0007036124889141011,0,0
而來,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001216125820441816,0,0,0,0,0,0.0012455649384954704,0,0,0,0,0,0,0.0008350267347673634,0
誤,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022105821773343607,0,0.003340229103212465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015452613278453783,0,0,0,0,0,0,0,0,0,0,0,0.0011454617975392152,0,0,0.0011882188635167895,0,0,0.0007127716827947781,0,0,0,0,0,0,0,0.0007275973337969096,0
一切正常,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
發揮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012481181976792672,0,0,0,0,0,0,0,0,0,0.00122100333041685,0,0,0,0,0,0.0005820044550911606
闊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0,0,0,0,0,0,0.0017259673832984883,0,0,0,0,0.0015784085528937064,0,0,0,0,0.0016449859752669482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012507821289417156,0,0,0,0,0
狠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006346573189557459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
需要量,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001500564896711065,0,0,0,0,0
要用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002128788402572983,0,0,0,0,0,0,0,0,0,0,0,0,0.001431118253830577,0,0,0.0011098679578946762,0,0,0,0,0.0016614933873740356,0,0,0.0009096306527314824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001104668576470305,0,0.0009567588326170711,0,0,0.0004883631192775364
心力,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001500564896711065,0,0,0,0,0
確,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002055621377810604,0,0,0,0,0,0,0,0,0.0014719516579051563,0,0,0,0,0,0,0,0,0,0.0014028885232451516,0,0,0,0.0013028586197391151,0,0,0,0,0,0,0,0.001087071165643507,0,0,0,0,0,0.0008768053270282197,0,0.0010667008230800972,0.0009785437302635602,0,0,0.0006765930934965188,0
打招呼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001500564896711065,0,0,0,0,0
認識,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012455649384954704,0,0,0.0013164835908494469,0,0.0011402128478799048,0,0,0
舉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015276938414671042,0,0,0,0,0,0,0.0011554328920816447,0,0,0,0,0,0,0,0,0.0012507821289417156,0,0,0,0,0.0011059169691933282
美意,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001500564896711065,0,0,0,0,0
漏洞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001500564896711065,0,0,0,0,0
更多,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019894337529464895,0,0.0030060698890272243,0,0,0.0021653700712342744,0,0,0,0,0.001536901611718318,0.0014161070708071895,0,0,0,0,0,0,0.0015897805794910904,0,0,0.001552728782787504,0,0,0,0,0,0,0,0,0,0,0,0,0.0010835040106819006,0,0,0,0,0.0010323548123398,0,0,0,0,0.0004563939149662171
七百多,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001832776227276939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
解,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192900918559258,0,0,0,0.001864277333727057,0,0,0,0,0.001381289521259729,0,0,0,0.0012968128978773647,0,0,0,0,0,0,0,0.0015055681448527453,0,0,0,0.0011916659061575784,0,0,0,0,0,0,0.0010368694390643206,0,0.0021011900357438087,0,0,0.0008228001265560768,0,0,0,0,0.0005631001879694537,0,0.00044253197821464315
方案,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023033123111013904,0,0,0,0,0,0,0,0.0016675564243267983,0,0.001779382901280044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012216463086504612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010351965443152315,0.0006723636180794653,0,0
低溫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014469524135578293,0,0,0,0,0,0,0,0,0,0.0007858069158567656,0,0
保存,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
真正,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0.003455371237245655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012784237229514772,0,0,0,0,0,0,0,0.000777187731261366,0,0,0,0.0012507821289417156,0,0,0,0,0
算不上,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
紀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019894337529464895,0,0,0,0,0,0,0,0,0,0,0.0014161070708071895,0,0,0,0,0,0,0,0,0,0,0.0010126492061657635,0,0.0008500844522976097,0,0,0,0.0009787443130314126,0,0,0,0,0,0,0,0,0,0,0,0.0009470362328075851,0.0008941275294141526,0.0005807388210506679,0.001309615819082489,0.0004563939149662171
充足,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002055621377810604,0,0,0,0,0.002237411023467324,0.0013226518248647316,0,0,0.0014719516579051563,0,0.0014632203579076962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001090274321932696,0,0,0,0,0,0.0013418380707376561,0.0011195517337546405,0,0,0,0,0.0021334016461601944,0,0,0,0,0
有大有小,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
多常,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000951786877342447,0
不介意,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014277663042067863,0,0,0,0,0,0,0,0,0,0,0,0,0.0012814497573293967,0,0,0,0
休,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014984050335995701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
分送,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0,0,0,0,0.002353166378178482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777187731261366,0,0,0,0.0012507821289417156,0,0,0,0,0.0005529584845966641
隊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016474361938507993,0,0,0.0011808402783201348,0,0.0017931278300416863,0,0,0,0,0,0,0,0.00221504026063973,0,0,0,0,0.0013164861926443679,0,0,0,0,0,0.0007039489967789766,0.0010177212008344707,0.0010446094756253416,0,0.0008104913287137516,0,0.0007897164178246176,0.001742422415824569,0,0,0,0.0005311930405609384,0,0,0,0,0.0007842340889736036,0.0007404207612812581,0.00048090576102678917,0.0016267255674138178,0.00037793661289551553
勾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023033123111013904,0,0,0,0,0,0,0,0.0016675564243267983,0.0016493136389786184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015035220888422493,0,0,0,0,0.001108546032080883,0,0,0,0,0,0.0005284004664626417
選要,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0,0,0.0018367229585757741,0,0,0,0,0,0,0,0.0013226799292567757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005820044550911606
以外,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192900918559258,0,0,0,0,0,0,0,0.0013965677361756233,0,0,0,0,0,0.0012631983752857275,0,0.0010057107991503676,0,0,0,0.001108006871660676,0.0015055681448527453,0,0,0.0008242650525974229,0.0011916659061575784,0.0012231498138499846,0,0,0,0,0,0,0,0,0,0,0,0.0009284001427985678,0,0,0,0,0,0.0008850639564292863
血,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019894337529464895,0,0.0030060698890272243,0,0.0019226742310355332,0,0,0,0.001440314029282526,0,0,0.0014161070708071895,0,0,0,0,0,0.001390672137982012,0,0,0.0011427142418200815,0,0,0,0,0,0.0012614639384601254,0,0,0,0,0.0010520692634017424,0,0,0,0,0,0,0,0,0,0,0,0.0006548079095412445,0
嚴重不足,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0,0,0,0.0019489117727106205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016629710493013404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
代位,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0,0,0,0.0019489117727106205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012904079613586634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原肉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009323931008448736,0,0,0,0,0,0,0,0,0
重組,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
散,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0.0016323690637208288,0,0,0,0,0.0018058536651543325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016086490376958234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蔬果,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022105821773343607,0,0,0,0,0,0,0,0,0,0,0.001573523645754562,0,0,0,0,0,0,0,0,0.0012697400619710727,0,0,0,0,0,0,0,0,0,0.0010596665563786549,0,0,0,0,0.0007127716827947781,0,0.0009429023505217653,0,0,0,0,0.0006452946149121182,0,0
鮮奶,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023033123111013904,0,0,0.0016509555639552026,0,0,0,0,0,0,0,0,0,0,0.0015083081982655761,0,0,0,0,0,0,0.003595414339280219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009824554881475126,0,0,0.0010964528026400008,0,0,0,0
一瓶,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536973586532788,0,0,0,0,0,0,0.002476774213293027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013817102740571918,0,0,0,0,0,0,0,0,0,0.0005820044550911606
煮法,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0.0020706452453372478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
純,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004111242755621208,0,0,0,0,0,0.0026453036497294633,0,0,0.0014719516579051563,0,0,0,0,0,0,0,0.004310817646670781,0,0,0,0,0,0,0,0,0,0.001090274321932696,0.001011306724990526,0,0,0,0,0,0,0,0,0,0,0.0010667008230800972,0,0.0009238747765440916,0.0012001195151215365,0,0
證,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002128788402572983,0,0,0,0,0,0.0013697298032641179,0,0,0,0,0,0,0,0,0,0,0,0,0.0014528224169218465,0.0012227583963721961,0,0.005417913219697943,0,0,0,0,0,0.0010473028014024927,0,0,0.0011257639734502738,0,0,0,0,0,0,0,0,0,0,0,0,0.0009767262385550729
吃膩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016609763017045095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
真的滿划算的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
療,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
癒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
姐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012784237229514772,0,0,0,0,0,0,0.0013127535581744555,0,0,0.0010281162345418427,0,0,0,0,0.0007036124889141011,0,0
明確,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002410361394314764,0,0,0.0017276856186228275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010281162345418427,0,0.0012507821289417156,0,0,0,0,0.0005529584845966641
原位,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
較重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691934386056545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013243544639294242,0,0,0,0.0014469524135578293,0,0,0,0,0,0,0,0,0,0,0,0
三五,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0.005589352467615041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
賣點,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031732865947787293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
付費,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028917136030369483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013765512688837043,0,0,0,0
廁,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020417178869489767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047202000106254674,0.0013127535581744555,0,0,0,0,0,0,0,0.0007036124889141011,0,0.0005529584845966641
心想,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021489658615336557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015672423700588652,0,0,0,0,0,0.002683247862362993,0,0,0,0,0,0.0010821214350139855,0,0,0,0,0,0,0
